time_period,time_identifier,geographic_level,country_code,country_name,cla_group,population_group,characteristic,placement_stability,number,percentage
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4b. African,With 3 or more placements during the year,130,10
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4c. Any other Black background,Total children,430,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4c. Any other Black background,With 1 placement during the year,210,49
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4c. Any other Black background,With 2 placements during the year,150,34
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4c. Any other Black background,With 3 or more placements during the year,80,17
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,5. Total other ethnic group,Total children,1430,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 1 placement during the year,790,55
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 2 placements during the year,500,35
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 3 or more placements during the year,150,10
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,Total children,190,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 1 placement during the year,120,66
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 2 placements during the year,40,23
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 3 or more placements during the year,20,11
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6a. Refused,Total children,20,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6a. Refused,With 1 placement during the year,10,63
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6a. Refused,With 2 placements during the year,c,c
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6a. Refused,With 3 or more placements during the year,c,c
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6b. Information not yet obtained,Total children,170,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 1 placement during the year,110,66
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 2 placements during the year,40,24
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 3 or more placements during the year,20,9
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,Total children,Total children,23300,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,Total children,With 1 placement during the year,13850,59
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,Total children,With 2 placements during the year,6350,27
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,Total children,With 3 or more placements during the year,3100,13
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Care orders,Total children,9530,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Care orders,With 1 placement during the year,5880,62
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Care orders,With 2 placements during the year,2580,27
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Care orders,With 3 or more placements during the year,1070,11
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Detained for child protection,Total children,2100,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Detained for child protection,With 1 placement during the year,960,46
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Detained for child protection,With 2 placements during the year,730,35
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Detained for child protection,With 3 or more placements during the year,410,20
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Placement order granted,Total children,30,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Placement order granted,With 1 placement during the year,20,69
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Placement order granted,With 2 placements during the year,10,23
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Placement order granted,With 3 or more placements during the year,c,c
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Total children,Total children,23300,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Total children,With 1 placement during the year,13850,59
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Total children,With 2 placements during the year,6350,27
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Total children,With 3 or more placements during the year,3100,13
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,Total children,11370,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 1 placement during the year,6820,60
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 2 placements during the year,2980,26
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 3 or more placements during the year,1570,14
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Youth justice legal statuses,Total children,280,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 1 placement during the year,180,63
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 2 placements during the year,60,23
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 3 or more placements during the year,40,14
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Foster placements,Total children,15900,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Foster placements,With 1 placement during the year,9900,62
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Foster placements,With 2 placements during the year,4010,25
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Foster placements,With 3 or more placements during the year,2000,13
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Other placement,Total children,620,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Other placement,With 1 placement during the year,320,52
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Other placement,With 2 placements during the year,190,31
