time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,stay_put,number,percentage
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,Doncaster,E08000017,Aged 19 to 20,Total living with former foster carers in the current year,13,30
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,Doncaster,E08000017,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,43,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,Rotherham,E08000018,Aged 18,Total living with former foster carers in the current year,10,67
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,Rotherham,E08000018,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,15,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,Rotherham,E08000018,Aged 19 to 20,Total living with former foster carers in the current year,14,44
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,Rotherham,E08000018,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,32,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,Sheffield,E08000019,Aged 18,Total living with former foster carers in the current year,34,87
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,Sheffield,E08000019,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,39,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,Sheffield,E08000019,Aged 19 to 20,Total living with former foster carers in the current year,37,61
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,Sheffield,E08000019,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,61,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,Bradford,E08000032,Aged 18,Total living with former foster carers in the current year,18,67
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,Bradford,E08000032,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,27,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,Bradford,E08000032,Aged 19 to 20,Total living with former foster carers in the current year,28,49
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,Bradford,E08000032,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,57,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,Calderdale,E08000033,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,Calderdale,E08000033,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,9,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,Calderdale,E08000033,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,Calderdale,E08000033,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,20,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,Kirklees,E08000034,Aged 18,Total living with former foster carers in the current year,9,47
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,Kirklees,E08000034,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,19,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,Kirklees,E08000034,Aged 19 to 20,Total living with former foster carers in the current year,7,14
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,Kirklees,E08000034,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,50,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,Leeds,E08000035,Aged 18,Total living with former foster carers in the current year,42,74
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,Leeds,E08000035,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,57,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,Leeds,E08000035,Aged 19 to 20,Total living with former foster carers in the current year,33,32
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,Leeds,E08000035,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,104,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,Wakefield,E08000036,Aged 18,Total living with former foster carers in the current year,0,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,Wakefield,E08000036,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,13,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,Wakefield,E08000036,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,Wakefield,E08000036,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,34,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,North Yorkshire,E10000023,Aged 18,Total living with former foster carers in the current year,22,85
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,North Yorkshire,E10000023,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,26,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,North Yorkshire,E10000023,Aged 19 to 20,Total living with former foster carers in the current year,14,29
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,North Yorkshire,E10000023,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,48,100
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Aged 18,Total living with former foster carers in the current year,10,83
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,12,100
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Aged 19 to 20,Total living with former foster carers in the current year,11,33
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,33,100
