time_period,time_identifier,geographic_level,country_code,country_name,cla_group,population_group,characteristic,placement_stability,number,percentage
2022,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,Total children,76410,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 1 placement during the year,52230,68
2022,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 2 placements during the year,16330,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 3 or more placements during the year,7850,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Total children,Total children,82090,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Total children,With 1 placement during the year,56290,69
2022,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Total children,With 2 placements during the year,17600,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Total children,With 3 or more placements during the year,8200,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,Total children,5680,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 1 placement during the year,4060,71
2022,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 2 placements during the year,1270,22
2022,Reporting year,National,E92000001,England,CLA on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 3 or more placements during the year,350,6
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,1 to 4 years,Total children,7280,100
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,1 to 4 years,With 1 placement during the year,4240,58
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,1 to 4 years,With 2 placements during the year,2520,35
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,1 to 4 years,With 3 or more placements during the year,510,7
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,10 to 15 years,Total children,26080,100
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,10 to 15 years,With 1 placement during the year,20800,80
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,10 to 15 years,With 2 placements during the year,3460,13
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,10 to 15 years,With 3 or more placements during the year,1820,7
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,16 years and over,Total children,14400,100
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,16 years and over,With 1 placement during the year,9490,66
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,16 years and over,With 2 placements during the year,3050,21
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,16 years and over,With 3 or more placements during the year,1860,13
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,5 to 9 years,Total children,11240,100
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,5 to 9 years,With 1 placement during the year,8680,77
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,5 to 9 years,With 2 placements during the year,2070,18
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,5 to 9 years,With 3 or more placements during the year,490,4
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Total children,Total children,58990,100
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Total children,With 1 placement during the year,43210,73
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Total children,With 2 placements during the year,11100,19
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Total children,With 3 or more placements during the year,4680,8
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Under 1 year,Total children,c,c
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Under 1 year,With 1 placement during the year,0,0
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Under 1 year,With 2 placements during the year,0,0
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Age group,Under 1 year,With 3 or more placements during the year,c,c
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1. Total White,Total children,45330,100
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1. Total White,With 1 placement during the year,33330,74
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1. Total White,With 2 placements during the year,8400,19
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1. Total White,With 3 or more placements during the year,3600,8
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1a. White British,Total children,42580,100
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1a. White British,With 1 placement during the year,31330,74
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1a. White British,With 2 placements during the year,7890,19
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1a. White British,With 3 or more placements during the year,3360,8
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1b. White Irish,Total children,150,100
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1b. White Irish,With 1 placement during the year,110,76
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1b. White Irish,With 2 placements during the year,30,17
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1b. White Irish,With 3 or more placements during the year,10,7
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,Total children,110,100
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 1 placement during the year,70,66
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 2 placements during the year,30,23
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 3 or more placements during the year,10,11
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1d. Gypsy Roma,Total children,440,100
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1d. Gypsy Roma,With 1 placement during the year,330,75
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1d. Gypsy Roma,With 2 placements during the year,60,13
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1d. Gypsy Roma,With 3 or more placements during the year,50,12
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1e. Any other White background,Total children,2050,100
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1e. Any other White background,With 1 placement during the year,1480,72
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1e. Any other White background,With 2 placements during the year,400,20
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,1e. Any other White background,With 3 or more placements during the year,170,8
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,6250,100
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 1 placement during the year,4550,73
2021,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 2 placements during the year,1190,19
