LA,LA Name,ReturnStatus,Line,S52 Line Reference,Own Provision (y),Private (z(i)),Other Public (z(ii)),Voluntary (z(iii)),Total Expenditure (k),Income (l),NET Current Expenditure (m),Govt. Grants Inside AEF (n),Govt. Grants Outside AEF (o),LEA NET Revenue Expenditure (p)
808,Stockton-on-Tees,Submitted,7,Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children's Centres,0,0,0,0,0,0,0,0,0,0
808,Stockton-on-Tees,Submitted,8,Total Sure Start Children's Centres,4683791,0,0,0,4683791,0,4683791,4683791,0,0
808,Stockton-on-Tees,Submitted,9,Residential care,1991170.63,1992652.47,0,0,3983823.1,28343.51,3955479.59,123078,0,3832401.59
808,Stockton-on-Tees,Submitted,10,Fostering services,3315852.7,3310176,0,0,6626028.7,108987,6517041.7,61053,0,6455988.7
808,Stockton-on-Tees,Submitted,11,Other children looked after services,0,0,0,0,0,0,0,0,0,0
808,Stockton-on-Tees,Submitted,12,Secure accommodation (welfare),14893.67,0,288410,0,303303.67,3592.28,299711.39,16218,0,283493.39
808,Stockton-on-Tees,Submitted,13,Short breaks (respite) for looked after children,286220,0,0,0,286220,0,286220,2157,0,284063
808,Stockton-on-Tees,Submitted,14,Children placed with family and friends,256452.7,0,0,0,256452.7,23741.73,232710.97,1133.9,0,231577.07
808,Stockton-on-Tees,Submitted,15,Advocacy services for children looked after,0,0,0,17971,17971,0,17971,82.47,0,17888.53
808,Stockton-on-Tees,Submitted,16,Education of looked after children,175213.32,0,0,0,175213.32,124,175089.32,2397,0,172692.32
808,Stockton-on-Tees,Submitted,17,Leaving care support services,792567.7,0,0,0,792567.7,32164.44,760403.26,73250,0,687153.26
808,Stockton-on-Tees,Submitted,18,Asylum seeker services - children,374362,0,0,0,374362,0,374362,374362,0,0
808,Stockton-on-Tees,Submitted,19,Total Children Looked After,7206732.72,5302828.47,288410,17971,12815942.19,196952.96,12618989.23,653731.37,0,11965257.86
808,Stockton-on-Tees,Submitted,20,Child death review processes,0,0,18551,0,18551,7274,11277,11277,0,0
808,Stockton-on-Tees,Submitted,21,LA functions in relation to child protection,10372.88,0,0,0,10372.88,57,10315.88,105,0,10210.88
808,Stockton-on-Tees,Submitted,22,Local safeguarding childrens board,250005,16525.36,0,0,266530.36,172364,94166.36,3285,0,90881.36
808,Stockton-on-Tees,Submitted,23,Total Children and Young People's Safety,260377.88,16525.36,18551,0,295454.24,179695,115759.24,14667,0,101092.24
808,Stockton-on-Tees,Submitted,24,Direct payments,236126.5,0,0,0,236126.5,0,236126.5,474,0,235652.5
808,Stockton-on-Tees,Submitted,25,Short breaks (respite) for disabled children,715992.8,0,0,0,715992.8,614.86,715377.94,6007.49,0,709370.45
808,Stockton-on-Tees,Submitted,26,Home care services,238728.4,0,0,0,238728.4,0,238728.4,22660,0,216068.4
808,Stockton-on-Tees,Submitted,27,Equiptment and adaptations,0,0,0,0,0,0,0,0,0,0
808,Stockton-on-Tees,Submitted,28,Other family support services,609985,0,0,0,609985,4083,605902,211916,0,393986
808,Stockton-on-Tees,Submitted,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
808,Stockton-on-Tees,Submitted,30,Total Family Support Services,1800832.7,0,0,0,1800832.7,4697.86,1796134.84,241057.49,0,1555077.35
808,Stockton-on-Tees,Submitted,31,Adoption services,327033.79,345295.61,0,0,672329.4,128,672201.4,3099,0,669102.4
808,Stockton-on-Tees,Submitted,32,Special guardianship support,204310,0,0,0,204310,0,204310,364,0,203946
808,Stockton-on-Tees,Submitted,33,Other children's and families services,176588,0,0,17539,194127,587,193540,118852,0,74688
808,Stockton-on-Tees,Submitted,34,Total Other Children's and Families Services,707931.79,345295.61,0,17539,1070766.4,715,1070051.4,122315,0,947736.4
808,Stockton-on-Tees,Submitted,35,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
808,Stockton-on-Tees,Submitted,36,Partnership costs,0,0,0,0,0,0,0,0,0,0
808,Stockton-on-Tees,Submitted,37,Central commissioning function,330897,0,0,0,330897,90724,240173,53517,0,186656
808,Stockton-on-Tees,Submitted,38,Total Children's Services Strategy,330897,0,0,0,330897,90724,240173,53517,0,186656
808,Stockton-on-Tees,Submitted,39,Commissioning and social work,6850644,620096.94,378134.64,384773,8233648.58,1036487,7197161.58,1142164,0,6054997.58
808,Stockton-on-Tees,Submitted,40,Child Trust Fund Top Ups,0,0,0,0,0,0,0,0,0,0
808,Stockton-on-Tees,Submitted,41,"Universal services for young people (including youth work, positive activities and  information, advice and guidance)",2024233,0,0,0,2024233,400643,1623590,851279,0,772311
808,Stockton-on-Tees,Submitted,42,"Targeted services for young people (including youth work, positive activities and information, advice and guidance)",682586.72,0,0,0,682586.72,45953,636633.72,373001,0,263632.72
808,Stockton-on-Tees,Submitted,43,"Substances misuse services (Drugs, alcohol and volatile substances)",357749,0,0,0,357749,97316,260433,187080,0,73353
808,Stockton-on-Tees,Submitted,44,Teenage pregnancy services,319965,0,0,0,319965,154093,165872,130458,0,35414
808,Stockton-on-Tees,Submitted,45,Connexions,1723312,0,0,0,1723312,288861,1434451,1434451,0,0
808,Stockton-on-Tees,Submitted,46,Student support/including mandatory awards,45286.2,0,0,0,45286.2,15949,29337.2,14090,0,15247.2
808,Stockton-on-Tees,Submitted,47,Unknown,5153131.92,0,0,0,5153131.92,1002815,4150316.92,2990359,0,1159957.92
808,Stockton-on-Tees,Submitted,48,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
808,Stockton-on-Tees,Submitted,49,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,34914936.63,2512086.82,32402849.81,,,
808,Stockton-on-Tees,Submitted,50,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,34914936.63,2512086.82,32402849.81,,,
808,Stockton-on-Tees,Submitted,51,"Spend on evidence based, early intervention services delivered through Sure Start Children's Centres (whether provided by children's centres using delegated budgets or commissioned by the local authority) - (memorandum expenditure extracted from lines 5 to 7 above)",,,,,4683791,,,,,
808,Stockton-on-Tees,Submitted,52,Youth work - (memorandum expenditure Included in lines 41 and 42 above),,,,,2706820,,,,,
810,Kingston upon Hull City of,Submitted,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
810,Kingston upon Hull City of,Submitted,2,Youth offender teams,1583395.22,0,0,0,1583395.22,54133,1529262.22,0,0,1529262.22
810,Kingston upon Hull City of,Submitted,3,Other Youth Justice service,1266676,0,0,0,1266676,0,1266676,1131962,0,134714
810,Kingston upon Hull City of,Submitted,4,Total Youth Justice,2850071.22,0,0,0,2850071.22,54133,2795938.22,1131962,0,1663976.22
810,Kingston upon Hull City of,Submitted,5,Spend on local authority management costs relating to Sure Start Children's Centres,185384.11,0,0,0,185384.11,0,185384.11,0,0,185384.11
810,Kingston upon Hull City of,Submitted,6,Spend by individual Sure Start Children's Centres,1345123.26,4780095.63,0,514222.74,6639441.63,15649.2,6623792.43,6623791,0,1.43
810,Kingston upon Hull City of,Submitted,7,Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children's Centres,4310636.96,25075.53,0,575722.24,4911434.73,316381.96,4595052.77,4595052,0,0.77
810,Kingston upon Hull City of,Submitted,8,Total Sure Start Children's Centres,5841144.33,4805171.16,0,1089944.98,11736260.47,332031.16,11404229.31,11218843,0,185386.31
810,Kingston upon Hull City of,Submitted,9,Residential care,4940148.05,4691693.15,41824.53,0,9673665.73,99311.29,9574354.44,0,0,9574354.44
810,Kingston upon Hull City of,Submitted,10,Fostering services,6598229.73,1856629.53,83248.13,203949.37,8742056.76,10793.77,8731262.99,0,0,8731262.99
810,Kingston upon Hull City of,Submitted,11,Other children looked after services,0,0,0,0,0,0,0,0,0,0
810,Kingston upon Hull City of,Submitted,12,Secure accommodation (welfare),1094616.55,0,0,0,1094616.55,60491.6,1034124.95,0,0,1034124.95
810,Kingston upon Hull City of,Submitted,13,Short breaks (respite) for looked after children,482843.32,0,0,96000,578843.32,0,578843.32,0,0,578843.32
810,Kingston upon Hull City of,Submitted,14,Children placed with family and friends,0,0,0,0,0,0,0,0,0,0
810,Kingston upon Hull City of,Submitted,15,Advocacy services for children looked after,0,0,0,0,0,0,0,0,0,0
810,Kingston upon Hull City of,Submitted,16,Education of looked after children,0,0,0,0,0,0,0,0,0,0
810,Kingston upon Hull City of,Submitted,17,Leaving care support services,3633340.88,57565.57,0,102577.5,3793483.95,563150.57,3230333.38,83816.52,0,3146516.86
810,Kingston upon Hull City of,Submitted,18,Asylum seeker services - children,120412.51,0,0,0,120412.51,0,120412.51,101913.5,0,18499.01
810,Kingston upon Hull City of,Submitted,19,Total Children Looked After,16869591.04,6605888.25,125072.66,402526.87,24003078.82,733747.23,23269331.59,185730.02,0,23083601.57
810,Kingston upon Hull City of,Submitted,20,Child death review processes,45000,0,0,0,45000,0,45000,0,0,45000
810,Kingston upon Hull City of,Submitted,21,LA functions in relation to child protection,361522.92,361522.92,361522.92,361522.92,1446091.68,19734,1426357.68,0,0,1426357.68
810,Kingston upon Hull City of,Submitted,22,Local safeguarding childrens board,0,0,0,227000,227000,0,227000,0,0,227000
810,Kingston upon Hull City of,Submitted,23,Total Children and Young People's Safety,406522.92,361522.92,361522.92,588522.92,1718091.68,19734,1698357.68,0,0,1698357.68
810,Kingston upon Hull City of,Submitted,24,Direct payments,552165.92,0,0,0,552165.92,76771.75,475394.17,0,0,475394.17
810,Kingston upon Hull City of,Submitted,25,Short breaks (respite) for disabled children,148674.72,0,0,0,148674.72,7682.75,140991.97,0,0,140991.97
810,Kingston upon Hull City of,Submitted,26,Home care services,0,0,0,91641.76,91641.76,0,91641.76,0,0,91641.76
810,Kingston upon Hull City of,Submitted,27,Equiptment and adaptations,122120.06,0,0,0,122120.06,23991.32,98128.74,0,0,98128.74
810,Kingston upon Hull City of,Submitted,28,Other family support services,2868136.43,0,0,570503.5,3438639.93,154341.08,3284298.85,100000,0,3184298.85
810,Kingston upon Hull City of,Submitted,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
810,Kingston upon Hull City of,Submitted,30,Total Family Support Services,3691097.13,0,0,662145.26,4353242.39,262786.9,4090455.49,100000,0,3990455.49
810,Kingston upon Hull City of,Submitted,31,Adoption services,929146.24,1386665.97,0,419576.63,2735388.84,0,2735388.84,0,0,2735388.84
810,Kingston upon Hull City of,Submitted,32,Special guardianship support,0,0,0,0,0,0,0,0,0,0
810,Kingston upon Hull City of,Submitted,33,Other children's and families services,38636.62,0,0,522769,561405.62,0,561405.62,0,0,561405.62
810,Kingston upon Hull City of,Submitted,34,Total Other Children's and Families Services,967782.86,1386665.97,0,942345.63,3296794.46,0,3296794.46,0,0,3296794.46
810,Kingston upon Hull City of,Submitted,35,Children's and young people's plan,140572.18,0,0,0,140572.18,0,140572.18,0,0,140572.18
810,Kingston upon Hull City of,Submitted,36,Partnership costs,225459.66,50000,0,0,275459.66,6683,268776.66,0,0,268776.66
810,Kingston upon Hull City of,Submitted,37,Central commissioning function,640009.11,0,0,0,640009.11,0,640009.11,0,0,640009.11
810,Kingston upon Hull City of,Submitted,38,Total Children's Services Strategy,1006040.95,50000,0,0,1056040.95,6683,1049357.95,0,0,1049357.95
810,Kingston upon Hull City of,Submitted,39,Commissioning and social work,13655544.11,0,0,322,13655866.11,173666,13482200.11,0,0,13482200.11
810,Kingston upon Hull City of,Submitted,40,Child Trust Fund Top Ups,265994.26,0,0,25580.47,291574.73,0,291574.73,0,0,291574.73
810,Kingston upon Hull City of,Submitted,41,"Universal services for young people (including youth work, positive activities and  information, advice and guidance)",1418986.47,137711.97,0,629161.21,2185859.65,585887.8,1599971.85,623908,0,976063.85
810,Kingston upon Hull City of,Submitted,42,"Targeted services for young people (including youth work, positive activities and information, advice and guidance)",3127951.46,0,0,32358.79,3160310.25,174086.18,2986224.07,0,0,2986224.07
810,Kingston upon Hull City of,Submitted,43,"Substances misuse services (Drugs, alcohol and volatile substances)",69125.74,50071.5,0,190454,309651.24,180776,128875.24,0,0,128875.24
810,Kingston upon Hull City of,Submitted,44,Teenage pregnancy services,356479.19,0,0,377544.34,734023.53,235418.85,498604.68,0,0,498604.68
810,Kingston upon Hull City of,Submitted,45,Connexions,3098697.16,54382.96,0,36209.98,3189290.1,332176.14,2857113.96,0,0,2857113.96
810,Kingston upon Hull City of,Submitted,46,Student support/including mandatory awards,0,0,0,0,0,0,0,0,0,0
810,Kingston upon Hull City of,Submitted,47,Unknown,8071240.02,242166.43,0,1265728.32,9579134.77,1508344.97,8070789.8,623908,0,7446881.8
810,Kingston upon Hull City of,Submitted,48,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
810,Kingston upon Hull City of,Submitted,49,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,72540155.6,3091126.26,69449029.34,,,
810,Kingston upon Hull City of,Submitted,50,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,72540155.6,3091126.26,69449029.34,,,
810,Kingston upon Hull City of,Submitted,51,"Spend on evidence based, early intervention services delivered through Sure Start Children's Centres (whether provided by children's centres using delegated budgets or commissioned by the local authority) - (memorandum expenditure extracted from lines 5 to 7 above)",,,,,0,,,,,
810,Kingston upon Hull City of,Submitted,52,Youth work - (memorandum expenditure Included in lines 41 and 42 above),,,,,5346170,,,,,
811,East Riding of Yorkshire,Submitted,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
811,East Riding of Yorkshire,Submitted,2,Youth offender teams,1191435,0,0,56560,1247995,807744,440251,0,0,440251
811,East Riding of Yorkshire,Submitted,3,Other Youth Justice service,0,0,0,0,0,0,0,0,0,0
811,East Riding of Yorkshire,Submitted,4,Total Youth Justice,1191435,0,0,56560,1247995,807744,440251,0,0,440251
811,East Riding of Yorkshire,Submitted,5,Spend on local authority management costs relating to Sure Start Children's Centres,532306,0,0,62535,594841,0,594841,594841,0,0
811,East Riding of Yorkshire,Submitted,6,Spend by individual Sure Start Children's Centres,3646104,0,0,0,3646104,230602,3415502,3483937,0,-68435
811,East Riding of Yorkshire,Submitted,7,Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children's Centres,0,0,0,0,0,0,0,0,0,0
811,East Riding of Yorkshire,Submitted,8,Total Sure Start Children's Centres,4178410,0,0,62535,4240945,230602,4010343,4078778,0,-68435
811,East Riding of Yorkshire,Submitted,9,Residential care,2013456,0,0,0,2013456,7466,2005990,46292,0,1959698
811,East Riding of Yorkshire,Submitted,10,Fostering services,3887995,2747751,23998,99169,6758913,141651,6617262,91508,0,6525754
811,East Riding of Yorkshire,Submitted,11,Other children looked after services,24570,3876313,25131,0,3926014,76836,3849178,89117,0,3760061
811,East Riding of Yorkshire,Submitted,12,Secure accommodation (welfare),4543,6426,46495,0,57464,206,57258,1326,0,55932
811,East Riding of Yorkshire,Submitted,13,Short breaks (respite) for looked after children,0,0,0,86992,86992,101,86891,194,0,86697
811,East Riding of Yorkshire,Submitted,14,Children placed with family and friends,0,0,0,0,0,0,0,0,0,0
811,East Riding of Yorkshire,Submitted,15,Advocacy services for children looked after,0,0,0,0,0,0,0,0,0,0
811,East Riding of Yorkshire,Submitted,16,Education of looked after children,0,0,0,0,0,0,0,0,0,0
811,East Riding of Yorkshire,Submitted,17,Leaving care support services,1392351,173439,2977,0,1568767,13940,1554827,38361,0,1516466
811,East Riding of Yorkshire,Submitted,18,Asylum seeker services - children,0,59731,0,0,59731,407,59324,89947,0,-30623
