LEA,LEA Name,Line,S52 Line Reference,Own Provision (y),Private (z(i)),Other Public (z(ii)),Voluntary (z(iii)),Total Expenditure (k),Income (l),NET Current Expenditure (m),Govt. Grants Inside AEF (n),Govt. Grants Outside AEF (o),LEA NET Revenue Expenditure (p)
803,South Gloucestershire,9,Short breaks (respite) for looked after children,0,0,0,0,0,0,0,0,0,0
803,South Gloucestershire,10,Children placed with family and friends,168000,0,0,0,168000,0,168000,0,0,168000
803,South Gloucestershire,11,Advocacy services for children looked after,56000,2000,6000,57000,121000,0,121000,0,0,121000
803,South Gloucestershire,12,Education of looked after children,10000,2000,0,0,12000,0,12000,0,0,12000
803,South Gloucestershire,13,Leaving care support services,346000,133000,17000,49000,545000,0,545000,0,0,545000
803,South Gloucestershire,14,Asylum seeker services - children,0,0,0,0,0,0,0,0,0,0
803,South Gloucestershire,15,Unaccompanied asylum children: assessment and care management,6000,77000,0,0,83000,0,83000,77000,0,6000
803,South Gloucestershire,16,Unaccompanied asylum children: accommodation,6000,0,0,0,6000,6000,0,0,0,0
803,South Gloucestershire,17,Total Children Looked After,4040000,4685000,200000,106000,9031000,905000,8126000,159000,0,7967000
803,South Gloucestershire,18,Child death processes,18000,0,0,0,18000,0,18000,0,0,18000
803,South Gloucestershire,19,Preventative services ,123000,0,33000,375000,531000,12000,519000,0,0,519000
803,South Gloucestershire,20,LA functions in relation to child protection,574000,0,0,25000,599000,138000,461000,0,0,461000
803,South Gloucestershire,21,Local safeguarding childrens board,131000,0,0,0,131000,72000,59000,0,0,59000
803,South Gloucestershire,22,Total Children and Young People's Safety,846000,0,33000,400000,1279000,222000,1057000,0,0,1057000
803,South Gloucestershire,23,Direct payments,419000,0,0,0,419000,139000,280000,0,0,280000
803,South Gloucestershire,24,Short breaks (respite) for disabled children,250000,427000,0,0,677000,0,677000,0,0,677000
803,South Gloucestershire,25,Home care services,0,0,0,0,0,0,0,0,0,0
803,South Gloucestershire,26,Equiptment and adaptations,0,68000,0,0,68000,0,68000,0,0,68000
803,South Gloucestershire,27,Other family support services,1433000,43000,0,13000,1489000,339000,1150000,264000,0,886000
803,South Gloucestershire,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",56000,0,0,0,56000,38000,18000,0,0,18000
803,South Gloucestershire,29,Contribution to health care of individual children,0,2000,20000,0,22000,0,22000,0,0,22000
803,South Gloucestershire,30,Teenage pregnancy services,121000,0,0,0,121000,23000,98000,0,0,98000
803,South Gloucestershire,31,Total Family Support Services,2279000,540000,20000,13000,2852000,539000,2313000,264000,0,2049000
803,South Gloucestershire,32,Adoption services,406000,0,74000,0,480000,99000,381000,0,0,381000
803,South Gloucestershire,33,Special guardianship support,131000,0,0,0,131000,0,131000,0,0,131000
803,South Gloucestershire,34,Other children's and families services,3000,0,0,314000,317000,26000,291000,0,0,291000
803,South Gloucestershire,35,Total Other Children's and Families Services,540000,0,74000,314000,928000,125000,803000,0,0,803000
803,South Gloucestershire,36,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
803,South Gloucestershire,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
803,South Gloucestershire,38,Central commissioning function,347000,0,0,68000,415000,10000,405000,258000,0,147000
803,South Gloucestershire,39,Commissioning and social work,4904000,184000,0,0,5088000,536000,4552000,52000,0,4500000
803,South Gloucestershire,40,Total Children's Services Strategy,5251000,184000,0,68000,5503000,546000,4957000,310000,0,4647000
803,South Gloucestershire,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
803,South Gloucestershire,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
803,South Gloucestershire,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,24291000,6717000,17574000,,,
803,South Gloucestershire,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,24291000,6717000,17574000,,,
805,Hartlepool,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
805,Hartlepool,2,Youth offender teams,1137233,185787,0,0,1323020,0,1323020,0,0,1323020
805,Hartlepool,3,Other Youth Justice service,0,0,0,0,0,0,0,0,0,0
805,Hartlepool,4,Total Youth Justice,1137233,185787,0,0,1323020,0,1323020,0,0,1323020
805,Hartlepool,5,Residential care,250000,1004673,0,320689,1575362,215915,1359447,0,0,1359447
805,Hartlepool,6,Fostering services,2294084,1408097,103539,3827,3809547,51048,3758499,0,0,3758499
805,Hartlepool,7,Other children looked after services,18338,0,0,0,18338,0,18338,0,0,18338
805,Hartlepool,8,Secure accommodation (welfare),0,0,0,0,0,0,0,0,0,0
805,Hartlepool,9,Short breaks (respite) for looked after children,0,0,0,0,0,0,0,0,0,0
805,Hartlepool,10,Children placed with family and friends,0,0,0,0,0,0,0,0,0,0
805,Hartlepool,11,Advocacy services for children looked after,0,0,0,0,0,0,0,0,0,0
805,Hartlepool,12,Education of looked after children,35728,0,0,0,35728,0,35728,0,0,35728
805,Hartlepool,13,Leaving care support services,326412,52412,0,0,378824,6333,372491,0,32612,339879
805,Hartlepool,14,Asylum seeker services - children,0,0,0,0,0,0,0,0,0,0
805,Hartlepool,15,Unaccompanied asylum children: assessment and care management,0,0,0,0,0,0,0,0,0,0
805,Hartlepool,16,Unaccompanied asylum children: accommodation,0,0,0,0,0,0,0,0,0,0
805,Hartlepool,17,Total Children Looked After,2924562,2465182,103539,324516,5817799,273296,5544503,0,32612,5511891
805,Hartlepool,18,Child death processes,0,0,17000,0,17000,0,17000,0,0,17000
805,Hartlepool,19,Preventative services ,519398,0,0,318405,837803,0,837803,0,0,837803
805,Hartlepool,20,LA functions in relation to child protection,0,0,0,0,0,0,0,0,0,0
805,Hartlepool,21,Local safeguarding childrens board,0,0,118367,0,118367,70890,47477,0,0,47477
805,Hartlepool,22,Total Children and Young People's Safety,519398,0,135367,318405,973170,70890,902280,0,0,902280
805,Hartlepool,23,Direct payments,189670,0,0,0,189670,19344,170326,0,0,170326
805,Hartlepool,24,Short breaks (respite) for disabled children,560886,0,0,238824,799710,16097,783613,0,0,783613
805,Hartlepool,25,Home care services,35726,0,0,0,35726,0,35726,0,0,35726
805,Hartlepool,26,Equiptment and adaptations,0,0,0,0,0,0,0,0,0,0
805,Hartlepool,27,Other family support services,1252223,0,59414,308604,1620241,0,1620241,642862,0,977379
805,Hartlepool,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,0,19000,19000,0,19000,0,0,19000
805,Hartlepool,29,Contribution to health care of individual children,94224,1599,150228,0,246051,0,246051,0,0,246051
805,Hartlepool,30,Teenage pregnancy services,38000,8434,119960,35252,201646,2000,199646,0,0,199646
805,Hartlepool,31,Total Family Support Services,2170729,10033,329602,601680,3112044,37441,3074603,642862,0,2431741
805,Hartlepool,32,Adoption services,189743,60915,73755,8269,332682,0,332682,0,0,332682
805,Hartlepool,33,Special guardianship support,240377,0,0,0,240377,0,240377,0,0,240377
805,Hartlepool,34,Other children's and families services,0,0,0,0,0,0,0,0,0,0
805,Hartlepool,35,Total Other Children's and Families Services,430120,60915,73755,8269,573059,0,573059,0,0,573059
805,Hartlepool,36,Children's and young people's plan,461801,0,0,0,461801,0,461801,0,0,461801
805,Hartlepool,37,Partnership costs,884,0,0,0,884,884,0,0,0,0
805,Hartlepool,38,Central commissioning function,0,0,0,0,0,0,0,0,0,0
805,Hartlepool,39,Commissioning and social work,1903251,20891,0,0,1924142,60026,1864116,0,0,1864116
805,Hartlepool,40,Total Children's Services Strategy,2365936,20891,0,0,2386827,60910,2325917,0,0,2325917
805,Hartlepool,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
805,Hartlepool,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,424,0,424,,,
805,Hartlepool,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,14186343,442537,13743806,,,
805,Hartlepool,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,14185919,442537,13743382,,,
806,Middlesbrough,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
806,Middlesbrough,2,Youth offender teams,1078788,53108,48265,0,1180161,0,1180161,0,253860,926301
806,Middlesbrough,3,Other Youth Justice service,1718294,32208,253613,0,2004115,96252,1907863,1834591,0,73272
806,Middlesbrough,4,Total Youth Justice,2797082,85316,301878,0,3184276,96252,3088024,1834591,253860,999573
806,Middlesbrough,5,Residential care,100322,4625148,0,115932,4841402,0,4841402,0,0,4841402
806,Middlesbrough,6,Fostering services,2104362,4282641,0,0,6387003,11334,6375669,0,0,6375669
806,Middlesbrough,7,Other children looked after services,119109,0,0,0,119109,0,119109,0,0,119109
806,Middlesbrough,8,Secure accommodation (welfare),0,0,0,0,0,0,0,0,0,0
806,Middlesbrough,9,Short breaks (respite) for looked after children,633240,0,0,0,633240,2542,630698,0,0,630698
806,Middlesbrough,10,Children placed with family and friends,2642,0,0,0,2642,0,2642,0,0,2642
806,Middlesbrough,11,Advocacy services for children looked after,586,21575,0,0,22161,0,22161,0,0,22161
806,Middlesbrough,12,Education of looked after children,143236,0,0,0,143236,0,143236,0,0,143236
806,Middlesbrough,13,Leaving care support services,653217,31469,0,0,684686,8260,676426,0,0,676426
806,Middlesbrough,14,Asylum seeker services - children,2357,0,0,0,2357,0,2357,0,0,2357
806,Middlesbrough,15,Unaccompanied asylum children: assessment and care management,170495,0,0,0,170495,3,170492,170492,0,0
806,Middlesbrough,16,Unaccompanied asylum children: accommodation,0,0,0,0,0,0,0,0,0,0
806,Middlesbrough,17,Total Children Looked After,3929566,8960833,0,115932,13006331,22139,12984192,170492,0,12813700
806,Middlesbrough,18,Child death processes,32007,0,15000,0,47007,0,47007,0,0,47007
806,Middlesbrough,19,Preventative services ,678440,0,0,0,678440,0,678440,0,0,678440
806,Middlesbrough,20,LA functions in relation to child protection,523055,113339,0,0,636394,0,636394,0,0,636394
806,Middlesbrough,21,Local safeguarding childrens board,80226,0,64245,0,144471,36220,108251,3440,0,104811
806,Middlesbrough,22,Total Children and Young People's Safety,1313728,113339,79245,0,1506312,36220,1470092,3440,0,1466652
806,Middlesbrough,23,Direct payments,47637,238130,684,0,286451,51027,235424,145000,0,90424
806,Middlesbrough,24,Short breaks (respite) for disabled children,325645,0,0,0,325645,113248,212397,0,0,212397
806,Middlesbrough,25,Home care services,194350,0,0,0,194350,60317,134033,0,0,134033
806,Middlesbrough,26,Equiptment and adaptations,0,0,0,0,0,0,0,0,0,0
806,Middlesbrough,27,Other family support services,1262605,109854,0,0,1372459,369259,1003200,584774,0,418426
806,Middlesbrough,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",92741,388618,0,0,481359,37122,444237,199508,0,244729
806,Middlesbrough,29,Contribution to health care of individual children,422207,0,3000,0,425207,70,425137,0,0,425137
806,Middlesbrough,30,Teenage pregnancy services,227655,2408,0,0,230063,4565,225498,0,0,225498
806,Middlesbrough,31,Total Family Support Services,2572840,739010,3684,0,3315534,635608,2679926,929282,0,1750644
806,Middlesbrough,32,Adoption services,715724,208733,0,0,924457,74104,850353,0,0,850353
806,Middlesbrough,33,Special guardianship support,181403,6221,0,0,187624,0,187624,0,0,187624
806,Middlesbrough,34,Other children's and families services,11689,0,0,0,11689,0,11689,0,0,11689
806,Middlesbrough,35,Total Other Children's and Families Services,908816,214954,0,0,1123770,74104,1049666,0,0,1049666
806,Middlesbrough,36,Children's and young people's plan,88601,0,0,0,88601,0,88601,0,0,88601
806,Middlesbrough,37,Partnership costs,50447,0,0,0,50447,0,50447,20000,0,30447
806,Middlesbrough,38,Central commissioning function,478238,0,0,0,478238,0,478238,189510,0,288728
806,Middlesbrough,39,Commissioning and social work,4990951,298569,153144,0,5442664,57908,5384756,0,0,5384756
806,Middlesbrough,40,Total Children's Services Strategy,5608237,298569,153144,0,6059950,57908,6002042,209510,0,5792532
806,Middlesbrough,41,Child Trust Fund Top Ups,103654,0,0,0,103654,1874,101780,,,
806,Middlesbrough,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
806,Middlesbrough,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,28299827,924105,27375722,,,
806,Middlesbrough,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,28299827,924105,27375722,,,
807,Redcar and Cleveland,1,Secure accommodation (youth justice),34773,0,0,0,34773,0,34773,0,0,34773
807,Redcar and Cleveland,2,Youth offender teams,343643,0,0,0,343643,0,343643,0,0,343643
807,Redcar and Cleveland,3,Other Youth Justice service,213552,0,0,0,213552,0,213552,0,0,213552
807,Redcar and Cleveland,4,Total Youth Justice,591968,0,0,0,591968,0,591968,0,0,591968
807,Redcar and Cleveland,5,Residential care,1364439,191907,0,1003823,2560169,550,2559619,0,0,2559619
807,Redcar and Cleveland,6,Fostering services,649722,1611252,0,1115497,3376471,2172,3374299,0,0,3374299
807,Redcar and Cleveland,7,Other children looked after services,0,0,0,1966,1966,0,1966,0,0,1966
807,Redcar and Cleveland,8,Secure accommodation (welfare),0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,9,Short breaks (respite) for looked after children,2934,0,0,19661,22595,0,22595,0,0,22595
807,Redcar and Cleveland,10,Children placed with family and friends,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,11,Advocacy services for children looked after,835121,0,0,0,835121,0,835121,0,0,835121
807,Redcar and Cleveland,12,Education of looked after children,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,13,Leaving care support services,648282,0,0,56604,704886,0,704886,0,0,704886
807,Redcar and Cleveland,14,Asylum seeker services - children,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,15,Unaccompanied asylum children: assessment and care management,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,16,Unaccompanied asylum children: accommodation,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,17,Total Children Looked After,3500498,1803159,0,2197551,7501208,2722,7498486,0,0,7498486
807,Redcar and Cleveland,18,Child death processes,101698,0,0,0,101698,93887,7811,0,0,7811
807,Redcar and Cleveland,19,Preventative services ,23898,0,0,0,23898,2740,21158,0,0,21158
807,Redcar and Cleveland,20,LA functions in relation to child protection,58522,0,0,0,58522,0,58522,0,0,58522
807,Redcar and Cleveland,21,Local safeguarding childrens board,289,284938,0,0,285227,194125,91102,0,0,91102
807,Redcar and Cleveland,22,Total Children and Young People's Safety,184407,284938,0,0,469345,290752,178593,0,0,178593
807,Redcar and Cleveland,23,Direct payments,252296,0,0,0,252296,684,251612,0,0,251612
807,Redcar and Cleveland,24,Short breaks (respite) for disabled children,205192,0,0,0,205192,0,205192,0,205192,0
807,Redcar and Cleveland,25,Home care services,0,21,0,0,21,0,21,0,0,21
807,Redcar and Cleveland,26,Equiptment and adaptations,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,27,Other family support services,752654,0,0,208812,961466,3253,958213,0,0,958213
807,Redcar and Cleveland,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",420985,0,0,0,420985,251553,169432,0,0,169432
807,Redcar and Cleveland,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,30,Teenage pregnancy services,239251,0,0,0,239251,70132,169119,0,0,169119
807,Redcar and Cleveland,31,Total Family Support Services,1870378,21,0,208812,2079211,325622,1753589,0,205192,1548397
807,Redcar and Cleveland,32,Adoption services,384581,0,0,174030,558611,486,558125,0,0,558125
807,Redcar and Cleveland,33,Special guardianship support,26,0,0,17568,17594,0,17594,0,0,17594
807,Redcar and Cleveland,34,Other children's and families services,3931,0,0,132341,136272,0,136272,0,0,136272
807,Redcar and Cleveland,35,Total Other Children's and Families Services,388538,0,0,323939,712477,486,711991,0,0,711991
807,Redcar and Cleveland,36,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,38,Central commissioning function,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,39,Commissioning and social work,3914678,342611,0,0,4257289,152098,4105191,0,0,4105191
807,Redcar and Cleveland,40,Total Children's Services Strategy,3914678,342611,0,0,4257289,152098,4105191,0,0,4105191
807,Redcar and Cleveland,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
807,Redcar and Cleveland,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
807,Redcar and Cleveland,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,15611498,771680,14839818,,,
807,Redcar and Cleveland,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,15611498,771680,14839818,,,
808,Stockton-on-Tees,1,Secure accommodation (youth justice),,,,,0,,0,,,0
808,Stockton-on-Tees,2,Youth offender teams,,,,,0,,0,,,0
808,Stockton-on-Tees,3,Other Youth Justice service,,,,,0,,0,,,0
808,Stockton-on-Tees,4,Total Youth Justice,0,0,0,0,0,0,0,0,0,0
808,Stockton-on-Tees,5,Residential care,0,0,0,0,0,0,0,0,0,0
808,Stockton-on-Tees,6,Fostering services,,,,,0,,0,,,0
808,Stockton-on-Tees,7,Other children looked after services,,,,,0,,0,,,0
808,Stockton-on-Tees,8,Secure accommodation (welfare),,,,,0,,0,,,0
808,Stockton-on-Tees,9,Short breaks (respite) for looked after children,,,,,0,,0,,,0
808,Stockton-on-Tees,10,Children placed with family and friends,,,,,0,,0,,,0
808,Stockton-on-Tees,11,Advocacy services for children looked after,,,,,0,,0,,,0
