LEA Number:,LA Name:,S52 Line Reference:,PRIVATE (x),VOLUNTARY (y),PUBLIC (z),TOTAL EXPENDITURE (k),INCOME (l),NET Current Expenditure (m)
807,Redcar and Cleveland ,22 Home care services,23147,0,5586,28733,0,28733
807,Redcar and Cleveland ,23 Equiptment and adaptations,0,0,0,0,0,0
807,Redcar and Cleveland ,24 Other family support services,0,223625,821159,1044784,31259,1013525
807,Redcar and Cleveland ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,351846,351846,228894,122952
807,Redcar and Cleveland ,26 Contribution to health care of individual children,0,0,0,0,0,0
807,Redcar and Cleveland ,27 Teenage pregnancy services,21010,0,290537,311547,63953,247594
807,Redcar and Cleveland ,28 Total Family Support Services,355561,223625,1469128,2048314,388092,1660222
807,Redcar and Cleveland ,29 Asylum seeker services - children,0,0,0,0,0,0
807,Redcar and Cleveland ,30 Unaccompanied asylum children,0,0,0,0,0,0
807,Redcar and Cleveland ,31 Accommodation,0,0,0,0,0,0
807,Redcar and Cleveland ,32 Assessment and care management,0,0,0,0,0,0
807,Redcar and Cleveland ,33 Total Asylum Seeker,0,0,0,0,0,0
807,Redcar and Cleveland ,34 Adoption services,0,144480,393987,538467,8440,530027
807,Redcar and Cleveland ,35 Special guardianship support,0,10000,1063,11063,0,11063
807,Redcar and Cleveland ,36 Other childrens and families services,0,134270,267386,401656,34429,367227
807,Redcar and Cleveland ,37 Total Other Childrens and Families Services,0,288750,662436,951186,42869,908317
807,Redcar and Cleveland ,38 Childrens and young peoples plan,0,0,0,0,0,0
807,Redcar and Cleveland ,39 Childrens social care workforce grant,0,0,59000,59000,0,59000
807,Redcar and Cleveland ,40 Partnership costs,0,0,0,0,0,0
807,Redcar and Cleveland ,41 Central commissioning function,0,0,0,0,0,0
807,Redcar and Cleveland ,42 Commissioning and social work,226184,22827,4213153,4462164,200813,4261351
807,Redcar and Cleveland ,43 Total Childrens Services Strategy,226184,22827,4272153,4521164,200813,4320351
807,Redcar and Cleveland ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
807,Redcar and Cleveland ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
807,Redcar and Cleveland ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,15425693,934256,14491437
807,Redcar and Cleveland ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,15425693,934256,14491437
808,Stockton-on-Tees ,1 Secure accommodation (youth justice),0,0,0,0,0,0
808,Stockton-on-Tees ,2 Youth offender teams,0,0,417540.79,417540.79,147938,269602.79
808,Stockton-on-Tees ,3 Other Youth Justice service,0,0,192201,192201,0,192201
808,Stockton-on-Tees ,4 Total Youth Justice,0,0,609741.79,609741.79,147938,461803.79
808,Stockton-on-Tees ,5 Residential care,2170263,0,1654794,3825057,281574,3543483
808,Stockton-on-Tees ,6 Fostering services,2116392,0,2781360,4897752,169812,4727940
808,Stockton-on-Tees ,7 Other children looked after services,0,0,0,0,0,0
808,Stockton-on-Tees ,8 Secure accommodation (welfare),0,0,335108,335108,0,335108
808,Stockton-on-Tees ,9 Short breaks (respite) for looked after children,0,0,275850,275850,184,275666
808,Stockton-on-Tees ,10 Children placed with family and friends,0,0,64686,64686,0,64686
808,Stockton-on-Tees ,11 Advocacy services for children looked after,0,0,17805,17805,0,17805
808,Stockton-on-Tees ,12 Education of looked after children,0,0,0,0,0,0
808,Stockton-on-Tees ,13 Leaving care support services,0,0,602923,602923,61252,541671
808,Stockton-on-Tees ,14 Total Children Looked After,4286655,0,5732526,10019181,512822,9506359
808,Stockton-on-Tees ,15 Child death processes,0,0,29000,29000,0,29000
808,Stockton-on-Tees ,16 Preventative services,0,0,543909,543909,47000,496909
808,Stockton-on-Tees ,17 LA functions in relation to child protection,0,0,0,0,0,0
808,Stockton-on-Tees ,18 Local safeguarding childrens board,0,30000,149324,179324,123234,56090
808,Stockton-on-Tees ,19 Total Children and Young Peoples Safety,0,30000,722233,752233,170234,581999
808,Stockton-on-Tees ,20 Direct payments,0,0,169197,169197,9015,160182
808,Stockton-on-Tees ,21 Short breaks (respite) for disabled children,0,0,688275,688275,195,688080
808,Stockton-on-Tees ,22 Home care services,0,0,136586,136586,15000,121586
808,Stockton-on-Tees ,23 Equiptment and adaptations,0,0,0,0,0,0
808,Stockton-on-Tees ,24 Other family support services,0,68064,1097387,1165451,8672,1156779
808,Stockton-on-Tees ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,26935,26935,0,26935
808,Stockton-on-Tees ,26 Contribution to health care of individual children,0,0,0,0,0,0
808,Stockton-on-Tees ,27 Teenage pregnancy services,0,0,358937,358937,193937,165000
808,Stockton-on-Tees ,28 Total Family Support Services,0,68064,2477317,2545381,226819,2318562
808,Stockton-on-Tees ,29 Asylum seeker services - children,0,0,112710,112710,0,112710
808,Stockton-on-Tees ,30 Unaccompanied asylum children,0,0,6815.25,6815.25,0,6815.25
808,Stockton-on-Tees ,31 Accommodation,0,0,145245,145245,0,145245
808,Stockton-on-Tees ,32 Assessment and care management,0,0,140872,140872,4380,136492
808,Stockton-on-Tees ,33 Total Asylum Seeker,0,0,405642.25,405642.25,4380,401262.25
808,Stockton-on-Tees ,34 Adoption services,232688,0,313323,546011,25616,520395
808,Stockton-on-Tees ,35 Special guardianship support,0,0,145210,145210,0,145210
808,Stockton-on-Tees ,36 Other childrens and families services,0,37437,319623,357060,71815,285245
808,Stockton-on-Tees ,37 Total Other Childrens and Families Services,232688,37437,778156,1048281,97431,950850
808,Stockton-on-Tees ,38 Childrens and young peoples plan,0,0,8434,8434,0,8434
808,Stockton-on-Tees ,39 Childrens social care workforce grant,0,0,116352,116352,680,115672
808,Stockton-on-Tees ,40 Partnership costs,0,0,0,0,0,0
808,Stockton-on-Tees ,41 Central commissioning function,0,0,206305,206305,204353,1952
808,Stockton-on-Tees ,42 Commissioning and social work,0,35000,6766967,6801967,655284,6146683
808,Stockton-on-Tees ,43 Total Childrens Services Strategy,0,35000,7098058,7133058,860317,6272741
808,Stockton-on-Tees ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
808,Stockton-on-Tees ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
808,Stockton-on-Tees ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,22513518.04,2019941,20493577.04
808,Stockton-on-Tees ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,22513518.04,2019941,20493577.04
810,"Kingston Upon Hull, City of",1 Secure accommodation (youth justice),0,0,0,0,0,0
810,"Kingston Upon Hull, City of",2 Youth offender teams,0,0,1312971,1312971,211045,1101926
810,"Kingston Upon Hull, City of",3 Other Youth Justice service,0,0,1021273,1021273,45388,975885
810,"Kingston Upon Hull, City of",4 Total Youth Justice,0,0,2334244,2334244,256433,2077811
810,"Kingston Upon Hull, City of",5 Residential care,3062551,0,5137718,8200269,109302,8090967
810,"Kingston Upon Hull, City of",6 Fostering services,1294184,97956,6965579,8357719,53918,8303801
810,"Kingston Upon Hull, City of",7 Other children looked after services,0,0,7280,7280,0,7280
810,"Kingston Upon Hull, City of",8 Secure accommodation (welfare),0,0,1855855,1855855,1759328,96527
810,"Kingston Upon Hull, City of",9 Short breaks (respite) for looked after children,0,119412,54620,174032,0,174032
810,"Kingston Upon Hull, City of",10 Children placed with family and friends,0,0,0,0,0,0
810,"Kingston Upon Hull, City of",11 Advocacy services for children looked after,0,0,0,0,0,0
810,"Kingston Upon Hull, City of",12 Education of looked after children,0,0,0,0,0,0
810,"Kingston Upon Hull, City of",13 Leaving care support services,138453,54600,7175546,7368599,156993,7211606
810,"Kingston Upon Hull, City of",14 Total Children Looked After,4495188,271968,21196598,25963754,2079541,23884213
810,"Kingston Upon Hull, City of",15 Child death processes,0,0,46000,46000,0,46000
810,"Kingston Upon Hull, City of",16 Preventative services,0,0,1400728,1400728,374,1400354
810,"Kingston Upon Hull, City of",17 LA functions in relation to child protection,0,0,0,0,0,0
810,"Kingston Upon Hull, City of",18 Local safeguarding childrens board,0,0,180465,180465,0,180465
810,"Kingston Upon Hull, City of",19 Total Children and Young Peoples Safety,0,0,1627193,1627193,374,1626819
810,"Kingston Upon Hull, City of",20 Direct payments,0,28054,322513,350567,0,350567
810,"Kingston Upon Hull, City of",21 Short breaks (respite) for disabled children,0,0,113901,113901,0,113901
810,"Kingston Upon Hull, City of",22 Home care services,190,96122,14970,111282,0,111282
810,"Kingston Upon Hull, City of",23 Equiptment and adaptations,0,0,91690,91690,9764,81926
810,"Kingston Upon Hull, City of",24 Other family support services,0,208029,2546636,2754665,68443,2686222
810,"Kingston Upon Hull, City of","25 Substances misuse services (Drugs, Alcohol and Volatile substances)",0,84804,3652,88456,45269,43187
810,"Kingston Upon Hull, City of",26 Contribution to health care of individual children,0,0,0,0,0,0
810,"Kingston Upon Hull, City of",27 Teenage pregnancy services,0,0,819923,819923,69669,750254
810,"Kingston Upon Hull, City of",28 Total Family Support Services,190,417009,3913285,4330484,193145,4137339
810,"Kingston Upon Hull, City of",29 Asylum seeker services - children,0,0,0,0,0,0
810,"Kingston Upon Hull, City of",30 Unaccompanied asylum children,0,0,120659,120659,0,120659
810,"Kingston Upon Hull, City of",31 Accommodation,0,0,0,0,0,0
810,"Kingston Upon Hull, City of",32 Assessment and care management,0,0,0,0,0,0
810,"Kingston Upon Hull, City of",33 Total Asylum Seeker,0,0,120659,120659,0,120659
810,"Kingston Upon Hull, City of",34 Adoption services,1415731,312890,779525,2508146,6076,2502070
810,"Kingston Upon Hull, City of",35 Special guardianship support,0,0,0,0,0,0
810,"Kingston Upon Hull, City of",36 Other childrens and families services,0,680112,71395,751507,0,751507
810,"Kingston Upon Hull, City of",37 Total Other Childrens and Families Services,1415731,993002,850920,3259653,6076,3253577
810,"Kingston Upon Hull, City of",38 Childrens and young peoples plan,0,0,92342,92342,0,92342
810,"Kingston Upon Hull, City of",39 Childrens social care workforce grant,0,0,1054796,1054796,99424,955372
810,"Kingston Upon Hull, City of",40 Partnership costs,0,0,198454,198454,0,198454
810,"Kingston Upon Hull, City of",41 Central commissioning function,0,0,466357,466357,0,466357
810,"Kingston Upon Hull, City of",42 Commissioning and social work,0,0,12509021,12509021,190772,12318249
810,"Kingston Upon Hull, City of",43 Total Childrens Services Strategy,0,0,14320970,14320970,290196,14030774
810,"Kingston Upon Hull, City of",44 Child Trust Fund Top Ups,0,0,277000,277000,0,277000
810,"Kingston Upon Hull, City of",45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
810,"Kingston Upon Hull, City of",46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,52233957,2825765,49408192
810,"Kingston Upon Hull, City of",47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,52233957,2825765,49408192
811,East Riding of Yorkshire ,1 Secure accommodation (youth justice),0,0,0,0,0,0
811,East Riding of Yorkshire ,2 Youth offender teams,0,54180,1152105,1206285,764807,441478
811,East Riding of Yorkshire ,3 Other Youth Justice service,0,0,0,0,0,0
811,East Riding of Yorkshire ,4 Total Youth Justice,0,54180,1152105,1206285,764807,441478
811,East Riding of Yorkshire ,5 Residential care,1653,1168,1208703,1211524,47591,1163933
811,East Riding of Yorkshire ,6 Fostering services,4754975,17207,1042531,5814713,36101,5778612
811,East Riding of Yorkshire ,7 Other children looked after services,1986622,603,220912,2208137,56794,2151343
811,East Riding of Yorkshire ,8 Secure accommodation (welfare),0,0,0,0,0,0
811,East Riding of Yorkshire ,9 Short breaks (respite) for looked after children,0,137761,0,137761,846,136915
811,East Riding of Yorkshire ,10 Children placed with family and friends,0,0,0,0,0,0
811,East Riding of Yorkshire ,11 Advocacy services for children looked after,0,0,0,0,0,0
811,East Riding of Yorkshire ,12 Education of looked after children,0,0,0,0,0,0
811,East Riding of Yorkshire ,13 Leaving care support services,751705,0,652061,1403766,34225,1369541
811,East Riding of Yorkshire ,14 Total Children Looked After,7494955,156739,3124207,10775901,175557,10600344
811,East Riding of Yorkshire ,15 Child death processes,0,0,20013,20013,0,20013
811,East Riding of Yorkshire ,16 Preventative services,21122,483195,414848,919165,55813,863352
811,East Riding of Yorkshire ,17 LA functions in relation to child protection,0,0,0,0,0,0
811,East Riding of Yorkshire ,18 Local safeguarding childrens board,25828,0,620846,646674,95119,551555
811,East Riding of Yorkshire ,19 Total Children and Young Peoples Safety,46950,483195,1055707,1585852,150932,1434920
811,East Riding of Yorkshire ,20 Direct payments,351771,0,0,351771,17772,333999
811,East Riding of Yorkshire ,21 Short breaks (respite) for disabled children,0,0,70000,70000,70000,0
811,East Riding of Yorkshire ,22 Home care services,258423,0,83309,341732,2584,339148
811,East Riding of Yorkshire ,23 Equiptment and adaptations,42472,0,0,42472,0,42472
811,East Riding of Yorkshire ,24 Other family support services,394712,657452,1578278,2630442,282021,2348421
811,East Riding of Yorkshire ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",0,88,322454,322542,93605,228937
811,East Riding of Yorkshire ,26 Contribution to health care of individual children,0,0,0,0,0,0
811,East Riding of Yorkshire ,27 Teenage pregnancy services,0,0,0,0,0,0
811,East Riding of Yorkshire ,28 Total Family Support Services,1047378,657540,2054041,3758959,465982,3292977
811,East Riding of Yorkshire ,29 Asylum seeker services - children,0,0,0,0,0,0
811,East Riding of Yorkshire ,30 Unaccompanied asylum children,124633,0,47216,171849,182189,-10340
811,East Riding of Yorkshire ,31 Accommodation,0,0,0,0,0,0
811,East Riding of Yorkshire ,32 Assessment and care management,0,0,0,0,0,0
811,East Riding of Yorkshire ,33 Total Asylum Seeker,124633,0,47216,171849,182189,-10340
811,East Riding of Yorkshire ,34 Adoption services,512802,59825,573557,1146184,7060,1139124
811,East Riding of Yorkshire ,35 Special guardianship support,0,0,0,0,0,0
811,East Riding of Yorkshire ,36 Other childrens and families services,0,0,0,0,0,0
811,East Riding of Yorkshire ,37 Total Other Childrens and Families Services,512802,59825,573557,1146184,7060,1139124
811,East Riding of Yorkshire ,38 Childrens and young peoples plan,0,0,0,0,0,0
811,East Riding of Yorkshire ,39 Childrens social care workforce grant,0,0,0,0,0,0
811,East Riding of Yorkshire ,40 Partnership costs,0,0,0,0,0,0
811,East Riding of Yorkshire ,41 Central commissioning function,0,0,0,0,0,0
811,East Riding of Yorkshire ,42 Commissioning and social work,4094,14589,4833096,4851779,376694,4475085
811,East Riding of Yorkshire ,43 Total Childrens Services Strategy,4094,14589,4833096,4851779,376694,4475085
811,East Riding of Yorkshire ,44 Child Trust Fund Top Ups,5800,0,0,5800,0,5800
811,East Riding of Yorkshire ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,117000,0,117000
811,East Riding of Yorkshire ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,23502609,2123221,21379388
811,East Riding of Yorkshire ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,23619609,2123221,21496388
812,North East Lincolnshire ,1 Secure accommodation (youth justice),12447,0,4322,16769,0,16769
